Brand,Model,Reference number,Movement,Case material,Bracelet material,Year of production,Scope of delivery,Gender,Location,Price,Availability,Caliber/movement,Base caliber,Power reserve,Number of jewels,Case diameter,Water resistance,Bezel material,Crystal,Dial,Dial numerals,Bracelet color,Clasp,Clasp material,url
Rolex,Datejust II,116334 (Datejust No Numerals),Automatic,Silver,Steel,2016,"Original box, original papers",Men's watch/Unisex,"United States of America, California, Laguna Beach",Price on request,Item is in stock,3136,Rolex 3135,48 h,31,41 mm,10 ATM,White gold,Sapphire crystal,Silver,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-2016-complete-41mm-stainless-steel-silver-arabic-dial--fluted-bezel-oyster-bracelet-116334--id44854707.htm
Rolex,Yacht-Master 37,268622 (Yacht-Master 35mm),Automatic,Steel,,2021,"Original box, original papers",Men's watch/Unisex,"United States of America, Massachusetts, Boston","$13,350 [Negotiable]",Item is in stock,,,,,37 mm,,,,,Lines,,,,https://www.chrono24.com/rolex/268622-yacht-master-ss-rhodium-gray-dial--id44996626.htm
Rolex,Daytona,116508,Automatic,Yellow gold,Yellow gold,2017,"Original box, original papers",Men's watch/Unisex,"United States of America, Texas, Austin","$46,990 [Negotiable]",Item is in stock,4130,4130,72 h,44,40 mm,10 ATM,Yellow gold,Sapphire crystal,White,No numerals,Gold,Fold clasp,Yellow gold,https://www.chrono24.com/rolex/rolex-daytona--id42867303.htm
Rolex,Yacht-Master 40,16623 (Two-tone),Automatic,Steel,Gold/Steel,2008,"Original box, original papers",Men's watch/Unisex,"United States of America, New York, Hartsdale","$15,950",Item is in stock,,,,,40 mm,,Yellow gold,Sapphire crystal,Mother of pearl,,Gold/Steel,,Gold/Steel,https://www.chrono24.com/rolex/sport-yacht-master-16623--id40047741.htm
Rolex,Datejust II,116334,Automatic,Steel,Steel,2010,"Original box, original papers",Men's watch/Unisex,"United States of America, Florida, Aventura","$9,850",Item is in stock,,,,,41 mm,,White gold,Sapphire crystal,Black,,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-datejust-ii-black-roman-dial-fluted-bezel-steel-white-gold-watch-116334--id43945592.htm
Rolex,Datejust 36,16233,Automatic,Yellow gold,Yellow gold,1980,"No original box, no original papers",,"United States of America, Texas, Houston","$7,440",Item is in stock,,,,,36 mm,,,,Champagne,,Gold,,,https://www.chrono24.com/rolex/1989-rolex-datejust-16233-champagne-dial-36mm---no-box-no-papers--id44433428.htm
Rolex,GMT-Master II,126720VTNR,Automatic,Steel,Steel,2025,"Original box, original papers",Men's watch/Unisex,"United States of America, New York, New York","$18,250",Item is in stock,3285,Rolex 3186,70 h,31,40 mm,10 ATM,Ceramic,Sapphire crystal,Black,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-gmt-master-ii-40mm-steel-sprite-lefty-jubilee-126720vtnr--id35287497.htm
Rolex,Datejust 31,68273 (Two-tone),Automatic,Steel,Gold/Steel,1990 (Approximation),"Original box, no original papers",Women's watch,"United States of America, Georgia, Atlanta","$8,380",Item is in stock,,,,,31 mm,,Yellow gold,Sapphire crystal,Grey,Roman numerals,Gold/Steel,Fold clasp,,https://www.chrono24.com/rolex/datejust-31-midsize-steel-yellow-gold-roman-dial-ladies-watch-68273--id44368228.htm
Rolex,Datejust 36,126200,Automatic,Steel,Steel,2024,"Original box, original papers",Men's watch/Unisex,"United States of America, New York, New York","$17,350 [Negotiable]",Item is in stock,3235,Rolex 3135,70 h,31,36 mm,10 ATM,Steel,Sapphire crystal,Green,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-datejust-36mm-mint-green-index-dial-smooth-bezel-jubilee-126200-2024-new--id31493670.htm
Rolex,Oyster Perpetual 36,126000 (Tiffany),,Steel,,2025,"Original box, original papers",,"United States of America, Pennsylvania, Philadelphia","$16,500",Item is in stock,,,,,36 mm,,,,Blue,,,,,https://www.chrono24.com/rolex/new-2025-rolex-oyster-perpetual-126000-36mm-tiffany-blue-dial-box-papersoyster-perpetual--id45279193.htm
Rolex,Daytona,126589RBR,Automatic,White gold,Rubber,2025,"Original box, original papers",Men's watch/Unisex,"United States of America, New York","$82,999 [Negotiable]",Item is in stock,4131,,72 h,,40 mm,10 ATM,White gold,Sapphire crystal,Mother of pearl,,Black,Fold clasp,White Gold,https://www.chrono24.com/rolex/cosmograph-daytona-mother-of-pearl-mop-dial-diamond-bezel-126589rbr--id42928189.htm
Rolex,Oyster Perpetual 26,176200 (Arabic Dial),Automatic,Steel,Steel,2008,"Original box, no original papers",Women's watch,"United States of America, California, Los Angeles","$4,350",Item is in stock,2231,,48 h,31,26 x 29 mm,10 ATM,Steel,Sapphire crystal,Silver,Arabic numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-oyster-perpetual-op-26-white-index-arabic-dial-new-style-prev-gen-rehaut-engraved-bezel--id44069533.htm
Rolex,Submariner Date,116610,Automatic,Steel,Steel,2015,"Original box, original papers",Men's watch/Unisex,"United States of America, New York, new york city","$12,200",Item is in stock,3135,cal. 3135,48 h,31,40 mm,30 ATM,Ceramic,Sapphire crystal,Black,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-2015-submariner-date-116610-black-dial-ss-oyster-with-papers-40mm--id43997202.htm
Rolex,Oyster Perpetual 41,134300,Automatic,Steel,Steel,2025,"Original box, original papers",Men's watch/Unisex,"United States of America, California, Laguna Beach","$15,900 [Negotiable]",Item is in stock,3230,Rolex 3135,70 h,31,41 mm,10 ATM,Steel,Sapphire crystal,Green,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-oyster-perpetual-41-pistachio-2025-complete-set-41mm-stainless-brushed-steel-op41-134300--id41038380.htm
Rolex,Oyster Perpetual 34,6565 (Oyster Perpetual Vintage),Automatic,,,1953,"No original box, no original papers",,"United States of America, Connecticut, Darien","$6,867",Item is in stock,1030,,,,34 mm,,,,,,,,,https://www.chrono24.com/rolex/oyster-perpetual-6565-wcrosshair-sector-dial---rare--id44698751.htm
Rolex,Datejust 41,126334 (Jubilee),Automatic,Steel,Steel,2020,"Original box, original papers",Men's watch/Unisex,"United States of America, California, Newport Beach","$16,995",Item is in stock,3235,Rolex 3135,70 h,31,41 mm,10 ATM,White gold,Sapphire crystal,Green,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-datejust-41-mint-green-index-dial-stainless-steel-fluted-bezel-jubilee-bracelet--id43930546.htm
Rolex,1908,52509 (Arabic Dial),Automatic,White gold,,2025,"Original box, original papers",Men's watch/Unisex,"United States of America, Michigan, Oak Park, MI","$28,630",Item needs to be procured,7140,,66 h,38,39 mm,5 ATM,White gold,Sapphire crystal,White,Arabic numerals,Black,Double-fold clasp,White Gold,https://www.chrono24.com/rolex/rolex-1908--id41667692.htm
Rolex,Sea-Dweller,126603 (Sea-Dweller (from 2017)),Automatic,Steel,Steel,2022,"Original box, original papers",Men's watch/Unisex,"United States of America, New York, NEW YORK","$17,500",Item is in stock,,,,,43 mm,,,Sapphire crystal,Black,,Silver,,,https://www.chrono24.com/rolex/sea-dweller-126603-43mm-dive-watch-with-ceramic-bezel-2022--id45184730.htm
Rolex,Sky-Dweller,336238-0002,Automatic,Yellow gold,Rubber,2024,"Original box, original papers",Men's watch/Unisex,"United States of America, California, Moorpark, California","$49,750 [Negotiable]",Item is in stock,Rolex Caliber 9002,None,72 h,40,42 mm,10 ATM,Yellow gold,Sapphire crystal,Black,Lines,Black,Fold clasp,Yellow gold,https://www.chrono24.com/rolex/rolex-sky-dweller-18k-yellow-gold-black-dial-fluted-bezel-oysterflex-mens-watch-336238-0002--id44672868.htm
Rolex,Datejust 41,126333 (Two-tone),Automatic,Steel,Steel,2025,"Original box, original papers",Men's watch/Unisex,"United States of America, Florida, Miami","$18,799",Item is in stock,3235,Rolex 3135,70 h,31,36 mm,10 ATM,Steel,Sapphire crystal,Black,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-datejust-41-two-tone-black-dial-2025---new-style-box--id43043516.htm
Rolex,GMT-Master II,116710LN (GMT-Master II black bezel),Automatic,Steel,Steel,2009 (Approximation),"Original box, no original papers",Men's watch/Unisex,"United States of America, New York, New York","$12,000 [Negotiable]",Item is in stock,3186,Rolex 3186,48 h,31,40 mm,10 ATM,Ceramic,Sapphire crystal,Black,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-gmt-master-ii--id44800878.htm
Rolex,Datejust 41,126300,Automatic,Gold/Steel,Steel,2023,"Original box, original papers",Men's watch/Unisex,"United States of America, New York, New York","$12,799",Item is in stock,3235,Rolex 3135,70 h,31,41 x 48 mm,10 ATM,Steel,Sapphire crystal,Green,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/datejust-41-green-dial-jubilee--id29762193.htm
Rolex,Datejust 36,16014,Automatic,Steel,Steel,1979 (Approximation),"Original box, no original papers",Men's watch/Unisex,"United States of America, New York, NEW YORK","$6,700",Item is in stock,3035,3035,42 h,27,36 mm,10 ATM,White gold,Plexiglass,Silver,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-datejust-36--id41692297.htm
Rolex,Datejust 36,16233,Automatic,Steel,Gold/Steel,1995 (Approximation),"Original box, no original papers",Men's watch/Unisex,"United States of America, Georgia, Atlanta","$7,770",Item is in stock,,,,,36 mm,,Yellow gold,Sapphire crystal,White,Roman numerals,Gold/Steel,Fold clasp,,https://www.chrono24.com/rolex/datejust-steel-yellow-gold-white-roman-diamond-mens-watch-16233--id44143867.htm
Rolex,Datejust 36,116244,Automatic,Steel,Steel,2011,"Original box, original papers",Men's watch/Unisex,"United States of America, Nevada, Las Vegas","$14,210",Item is in stock,,3135,48 h,31,36 mm,10 ATM,White gold,Sapphire crystal,Black,,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-datejust-36--id45277534.htm
Rolex,Day-Date 40,228238,Automatic,Yellow gold,Yellow gold,2025,"Original box, original papers",Men's watch/Unisex,"United States of America, New York, New York","$65,995",Item is in stock,3255,cal. 3135,70 h,31,40 mm,10 ATM,Yellow gold,Sapphire crystal,Green,,Gold,Fold clasp,Yellow gold,https://www.chrono24.com/rolex/rolex-day-date-40--id44479870.htm
Rolex,Datejust 36,126234 (Jubilee),Automatic,Steel,Steel,2026,"Original box, original papers",Men's watch/Unisex,"United States of America, New York, New York","$14,500",Item is in stock,3235,"3135, Manufacture Rolex",70 h,31,36 mm,10 ATM,White gold,Sapphire crystal,Green,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-datejust-36-fluted-bezel-mint-green-index-dial-jubilee-bracelet-126234--id38355625.htm
Rolex,Datejust 36,116233,Automatic,Gold/Steel,Gold/Steel,2004 (Approximation),"No original box, no original papers",Men's watch/Unisex,"United States of America, Florida, Boca Raton","$16,995 [Negotiable]",Item is in stock,3135,"3135, Manufacture Rolex",48 h,31,36 mm,10 ATM,Yellow gold,Sapphire crystal,Champagne,No numerals,Gold/Steel,Fold clasp,Gold/Steel,https://www.chrono24.com/rolex/rolex-datejust-36--id40453108.htm
Rolex,Explorer II,216570 (Explorer II 216570 White),Automatic,Steel,Steel,2012 (Approximation),"Original papers, no original box",Men's watch/Unisex,"United States of America, Miami","$9,995",Item is in stock,3187,3187,48 h,31,42 mm,10 ATM,Steel,Sapphire crystal,White,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/explorer-ii--id44885336.htm
Rolex,Lady-Datejust,178273,Automatic,Gold/Steel,Gold/Steel,2018,"Original box, original papers",Women's watch,"United States of America, California, Los Angeles","$15,495",Item is in stock,2235,,48 h,31,31 mm,10 ATM,Yellow gold,Sapphire crystal,Champagne,,Gold/Steel,Fold clasp,Gold/Steel,https://www.chrono24.com/rolex/rolex-like-new-2018-datejust-31-2-tone-jubilee-steel--yellow-gold-champagne-floral-dial-178273--id43735741.htm
Rolex,Datejust 41,126300 (Datejust smooth bezel),Automatic,Steel,Steel,2019,"Original papers, no original box",Men's watch/Unisex,"United States of America, Connecticut, madison","$9,259 [Negotiable]",Item is in stock,3235,Rolex 3135,70 h,31,41 x 48 mm,10 ATM,Steel,Sapphire crystal,Silver,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-datejust-41--id44011644.htm
Rolex,Submariner (No Date),14060M (Submariner (1990-2010)),Automatic,Steel,Steel,2005 (Approximation),"Original box, no original papers",Men's watch/Unisex,"United States of America, New York, New York","$9,395",Item is in stock,3130,3130,48 h,31,40 mm,30 ATM,Steel,Sapphire crystal,Black,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-submariner--id45292733.htm
Rolex,Datejust 41,126300 (Datejust smooth bezel),Automatic,Steel,Steel,2025,"Original box, original papers",Men's watch/Unisex,"Germany, Eislingen","€10,150 (= $12,013)",Item is in stock,3235,Rolex 3135,70 h,31,41 x 48 mm,10 ATM,Steel,Sapphire crystal,Blue,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-datejust-41--id44361958.htm
Rolex,Datejust 41,126333,Automatic,Gold/Steel,Gold/Steel,2025,"Original box, original papers",Men's watch/Unisex,"United States of America, Florida, Fort Lauderdale","$19,995",Item is in stock,3235,Rolex 3135,70 h,31,41 mm,10 ATM,Yellow gold,Sapphire crystal,Champagne,No numerals,Gold/Steel,Fold clasp,Gold/Steel,https://www.chrono24.com/rolex/rolex-in-stock-2025--datejust-41-champagne-diamond-dial-126333-18k-two-tone-yg-jubilee-bracelet--id44993693.htm
Rolex,Land-Dweller,127236 (Ice),Automatic,Platinum,Platinum,2025,"Original box, original papers",Men's watch/Unisex,"United States of America, Texas, San Antonio",Price on request,Item is in stock,7135,,66 h,,36 mm,10 ATM,,Sapphire crystal,Blue,,,,,https://www.chrono24.com/rolex/rolex-land-dweller-36-ice-blue--id44042244.htm
Rolex,Lady-Datejust,69174,Automatic,Steel,Steel,1996 (Approximation),"Original box, no original papers",Women's watch,"United States of America, New York, NEW YORK","$5,300",Item is in stock,2135,Cal. 2135,42 h,29,26 mm,10 ATM,White gold,Sapphire crystal,Pink,Roman numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-lady-datejust--id44223153.htm
Rolex,Sky-Dweller,326934,Automatic,Steel,Steel,Unknown,"Original box, original papers",Men's watch/Unisex,"United States of America, California, Laguna Beach","$20,500 [Negotiable]",Item is in stock,9001,3135,72 h,40,42 mm,10 ATM,White gold,Sapphire crystal,Black,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-sky-dweller-black-dial-42mm-complete-set-fluted-white-gold-bezel-oyster-steel-326934--id42014109.htm
Rolex,Submariner Date,16610,Automatic,Steel,Steel,1995,"Original box, no original papers",Men's watch/Unisex,"United States of America, New York, New York","$9,500 [Negotiable]",Item is in stock,3135,cal. 3135,48 h,31,40 mm,30 ATM,Steel,Sapphire crystal,Black,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-submariner-date--id44288874.htm
Rolex,Oyster Perpetual 39,114300,Automatic,Steel,Steel,2018,"Original box, original papers",Men's watch/Unisex,"United States of America, New York, NEW YORK","$9,700",Item is in stock,,,,,39 mm,,,Sapphire crystal,Black,Lines,,,,https://www.chrono24.com/rolex/oyster-perpetual-114300-39mm-black-dial-with-box--papers--id45184815.htm
Rolex,Datejust 41,126300 (Datejust smooth bezel),Automatic,Steel,Steel,2020 (Approximation),"No original box, no original papers",Men's watch/Unisex,"United States of America, Florida, MIAMI","$9,400",Item is in stock,3235,Rolex 3135,70 h,31,41 mm,10 ATM,Steel,Sapphire crystal,Black,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-datejust-41--id43399226.htm
Rolex,Oyster Perpetual 28,276200,Automatic,Steel,Steel,2026,"Original box, original papers",Women's watch,"United States of America, Texas, Houston","$8,950",Item is in stock,2232,Rolex 3135,55 h,31,28 x 33 mm,10 ATM,Steel,Sapphire crystal,Green,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-oyster-perpetual-28--id45189335.htm
Rolex,Datejust 41,126334 (Datejust Gold/Steel),Automatic,Gold/Steel,Steel,2024,"Original box, original papers",,"United States of America, New York, New York","$17,238",Item is in stock,,,,,41 mm,10 ATM,White gold,Sapphire crystal,Green,Roman numerals,,Fold clasp,Steel,https://www.chrono24.com/rolex/datejust-41-126334-stainless-steel--18k-white-gold-green-index-dial-oyster-bracelet-41-mm--id43735795.htm
Rolex (Guaranteed Authentic),Datejust 41,126334 (Datejust Gold/Steel),Automatic,Gold/Steel,Steel,Unknown,"Original box, original papers",Men's watch/Unisex,"United States of America, New York, Massapequa Park","$12,472",Item is in stock,,,,,41 mm,,White gold,Sapphire crystal,Silver,,Steel,,,https://www.chrono24.com/rolex/2024-papers-rolex-datejust-41mm-silver-18k-white-gold-steel-oyster-126334-box--id44579133.htm
Rolex,Datejust 41,126334,Automatic,Steel,Steel,2025,"Original box, original papers",Men's watch/Unisex,"United States of America, New York, New York","$16,350",Item is in stock,3235,Rolex 3135,70 h,31,41 mm,10 ATM,White gold,Sapphire crystal,Blue,No numerals,Steel,Fold clasp,Steel,https://www.chrono24.com/rolex/rolex-unworn-2025-datejust-41mm-blue-roman-jubilee-126334-0026-complete--id41236070.htm
Rolex,Datejust 36,126233,Automatic,Steel,Gold/Steel,2025,"Original box, original papers",Men's watch/Unisex,"United States of America, California, Garden Grove","$18,420 [Negotiable]",Item is in stock,3235,Rolex 3135,70 h,31,36 mm,10 ATM,Yellow gold,Sapphire crystal,Silver,,Gold/Steel,Fold clasp,Gold/Steel,https://www.chrono24.com/rolex/rolex-datejust-36--id43763191.htm
Rolex,Daytona,126519LN,Automatic,White gold,Rubber,2025,"Original box, original papers",Men's watch/Unisex,"United States of America, New York, NEW YORK","$49,500",Item is in stock,,,,,40 mm,,,Sapphire crystal,Black,,Black,,,https://www.chrono24.com/rolex/126519ln-daytona-18k-white-gold-black-dial-oysterflex-2025--id45184707.htm
Rolex,Day-Date II,218238 (Day-Date Roman numerals),Automatic,Yellow gold,Yellow gold,2012,"Original box, original papers",Men's watch/Unisex,"United States of America, New York, NEW YORK","$39,500",Item is in stock,,,,,41 mm,,,Sapphire crystal,Champagne,Roman numerals,Yellow,,,https://www.chrono24.com/rolex/pre-owned-rolex-day-date-ii-41mm-18k-gold-with-box--papers--id45304239.htm
